smiles,4lde score
S(=O)(=O)(N)c1ccc(NC(=S)/N=C/c2c(O)c3c([nH]c2=O)cccc3)cc1,-9.9
O(C1=CC2C3C(C1C2)CCC3)c1ccccc1,-9
S(=O)(=O)(ON1C(=O)C2C(C3CC2C=C3)C1=O)c1ccccc1,-8
O1C2=Cc3n(nc(c3C(=O)C2(c2c1c(c(O)c(c2O)C)C(=O)C)C)C)c1ccccc1,1.6
O=C(/C=C/1\N(CCC1)C)c1cc([N+](=O)[O-])ccc1,-9
Clc1c(c(Cl)cc(c1Cl)/C=C\[N+](=O)[O-])/C=C/[N+](=O)[O-],-7.6
O=C1N(CC(=O)Nc2ccc(cc2)C)C(=O)c2c1cccc2,-9.5
Clc1ccc(c2n[nH]c(=O)c3[nH]c4c(c23)cccc4)cc1,-7.5
O=c1n(ccc(n1)N)C,-6.1
O1C2(c3c(C1=O)cccc3)c1c(Oc3c2ccc(OC(=O)C)c3)cc(OC(=O)C)cc1,-3.4
O(C1CC(C(CC1)C(C)C)C)C,-7
OC(=O)C(C)C(=O)O,-5.3
O=C1NCc2c1c(N)c(nc2)C,-7.5
O=C1N(c2c(C(=NC1CCC(=O)N)c1cc(O)ccc1)cccc2)CC(=O)O,-6.5
S(=O)(=O)(C1CCCCC1=O)Cc1ccccc1,-8.6
ClC=C(c1ccc(OC)cc1)c1ccc(OC)cc1,-8.5
O=C(c1cc([N+](=O)[O-])c(cc1)C)C,-7.6
O=C(c1ccc(cc1)C(=O)OC)c1ccccc1,-9.4
Oc1nc[nH]c(=O)c1/C=N/c1ccc([N+](=O)[O-])cc1,-9
O1C(=CC(NC(=O)C)CC1OC)C1N(CCN1c1ccccc1)c1ccccc1,-6.4
O=c1[nH]c(N)c([N+](=O)[O-])cn1,-6.5
On1c2c(n(c(=O)n(c2=O)C)C)nc1c1ccccc1,-9.1
O=c1n([nH]c(=O)n1c1ccccc1)C(C(=C)C)(C)C,-8.5
OCC(N(CC)CC)(C)C,-5.5
O(c1cc2c(c(c(c3c2cc(OC(=O)C)cc3)CC)CC)cc1)C(=O)C,-8
S1C(N(N=C2NC(=O)CC(=O)N2)C(=O)C1)c1ccc(OC)cc1,-9.1
O(CCn1c(nn(c1=O)C(=O)C)Cc1ccc(cc1)C)C(=O)C,-8.6
OC(=O)c1[nH]c2c(c1)cccc2,-7.5
Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1N,-8.6
Clc1ccc(C(=O)NC2(Sc3ccccc3)CC2)cc1,-8.7
S(=O)(=O)(N1CCOCC1)c1ccc(NC(=O)CCC(=O)NCc2ccccc2)cc1,-9.6
n1c(N)c2n[nH]nc2cc1N,-7.2
O1C(OCC1COC(=O)C)C1C(CC=CC1)C,-8.1
S=C(Nc1cc(ccc1OC)C(=O)Nc1ccccc1)Nc1ccccc1,-9.3
N1(CCC(CC1)(c1ncccc1)C#N)C,-7.1
O=C1N(CCC(=O)n2ccnc2)C(=O)c2c1cccc2,-9.3
N1(CCC(=CC1)c1ccccc1)C,-7.8
Clc1c(NC(=O)Oc2ccc(OC)cc2)ccc(Cl)c1,-9
Clc1ccc(c2c(OCC(=O)O)cccc2)cc1,-8.9
O(C(=O)C(NC(=O)C)(c1ncc(N)cc1)C(=O)OCC)CC,-6.5
Sc1[nH]c(=O)c(CC)c(O)c1C(=O)C,-7.3
n12c(nnc1c(ccc2)C)CC,-6.8
S1C(n2c(nc3c2cccc3)C1)C,-6.6
O1C2(C(CC1=O)C(=O)c1c2cccc1)c1ccccc1,-9.8
Clc1cc(NC2C(=O)NC(=S)NC2=O)ccc1,-8.4
O=C1NC(=O)NC1C1CCCC1,-7.1
O1C(C2C(C(CC2)(CC(=O)OCC)C)C1=O)(C)C,-6.8
O=C1N(C(=O)C2C1C1CC2C=C1)CC(CCCC)CC,-8.4
O(C(=O)C(CC)(CC)C(=O)OCCCC)CCCC,-6.3
S(c1nc2NC(=CC(Nc2c(=O)[nH]1)(C)C(=O)OCC)C(=O)OCC)C,-6.1
Clc1cc(c(OCC(=O)NCC(=O)O)cc1)C,-7.7
O1C(=O)c2nc3c(nc2C1=O)cccc3,-8.2
S1C(OC)c2n(CC1)c(=O)c1c(n2)cccc1,-8.1
O(CC(=O)CC1=CCCCC1)CC,-6.5
OC(CN1CC(CCC1)C)CN1CCN(CC1)C(=O)OCC,-7.4
N#CCc1ccccc1,-6.1
s1c(nnc1C)C,-4.7
Clc1ccc(C2C(OC(=O)C2C#N)(C)C)cc1,-8.2
O(c1c(=O)ccccc1)C(=O)C(=C)C,-7.4
Clc1ccc(Oc2ccc(C(=O)CCC(=O)O)cc2)cc1,-9.5
O=c1n(C(C)C)c(=O)[nH]n1c1ccccc1,-8
S(/C=C(\C(=O)NC(C)(C)C)/c1cc2OCOc2cc1)c1ccccc1,-9
S(=O)(=O)(C1=NC=CC=CC1C(F)(F)F)C,-7.6
Clc1cc2nc(oc(=O)c2cc1)c1c(OC)cc(OC)c(OC)c1,-9.2
O=C(N(c1ccccc1)c1ccccc1)Cc1ccccc1,-9.7
S(=O)(=O)(OC(C)C(=O)C)C,-5.5
Clc1cc(NC(=O)c2sc([N+](=O)[O-])cc2)c(OC)cc1OC,-8
O=C1CC2N(CC1C(=O)Nc1ccccc1)CCc1c2cc(OC)c(OC)c1,-7.8
O(C(C)(C)C)C(=O)NCC(=O)NCC(=O)O,-6.8
O=c1[nH]c2c(c(c1)C(=O)O)cc([N+](=O)[O-])cc2,-8.8
s1c2c(c3c1cc(cc3)C(=O)C)ccc(c2)C(=O)C,-9
ClC(Cl)(Cl)C1ON1C(C)(C)C,-5.4
O=C(Nc1ccncc1)CCCN,-6.6
OC(=O)c1c(n2cccc2)cc([N+](=O)[O-])cc1,-9.1
P(=O)(OCC)(OCC)[C@H]1OC(O[C@@H]1CO)(C)C,-6.3
S(CCn1c(=O)c2[nH]cnc2nc1)c1ccc(cc1)C,-8.5
s1c(ccc1)C(=O)N,-5.3
[O-][N+](=O)c1n(CC#N)ccn1,-5.5
S=c1n2c(nn1CO)c(C1OCCO1)cc1c2cccc1,-5.5
O=c1n(CCCC)c(=O)cc[nH]1,-6.5
OC(=O)c1c2c(cc(cc2)C)ccc1,-8.6
S1CC2CN(N=C2c2c1ccc1c2cccc1)c1ccccc1,-7.5
O1CC([N+](=O)[O-])(COC1C)CC,-6.2
O=C(CCC(=O)O)/C=C/c1c(O)cccc1,-8.4
S(CC(NC(=O)OCc1ccccc1)C(=O)O)C,-7.4
OC/C(=C/CNc1ncnc2n(CCC#N)cnc12)/C,-7.7
O1C(N2CCOCC2)C(C(c2c1cc1OCOc1c2)c1c(O)cccc1)CC,-5.1
ClC1C(CCOC(=O)C(Cl)C1)(C)C,-6.8
Clc1ccc(CN(Cc2ccc(Cl)cc2)C)cc1,-8.2
S=c1[nH]ccn2c1nnc2C,-5.7
ClC(Cl)C(=O)N1CCc2c(C1)cccc2,-8.3
Clc1ccc(C2=C(C3OC2C(=C3COC(=O)NC)COC(=O)NC)C(=O)OC)cc1,-5.5
O=C1CCCCc2c1cc([N+](=O)[O-])c(O)c2,-9.2
Clc1ccc(c2[nH]nc(Sc3n(cnc3[N+](=O)[O-])C)n2)cc1,-8.9
S(c1nc(NCc2occc2)c(cn1)C(=O)OCC)C,-6.8
O=C1C2(N(Cc3c1cccc3)C(=O)CC2)CCC(=O)O,-8.8
OC(=O)CCCNC(C)C,-5.5
Brc1c(=O)n2c(nc1C)cc(cc2)C,-7.5
O1CC(C(COC(=O)C(C)(C)C)C1=O)C(=O)N1Cc2c(nc3c(c2)cccc3)C1,-9.3
O=C1NC(=O)NC(=O)C1(CCCCCCC)C,-7.4
S1C(N2[C@@H](C1)C(=O)N(C2=O)c1ccccc1)C(=O)OC,-7.7
OC(=O)c1n[nH]nc1N,-5.7
O(C1C(CCCC1)c1ccccc1)C(=O)c1ccc([N+](=O)[O-])cc1,-9.6
O(c1cc(ccc1OC)/C=C/c1oc(=O)cc(OC)c1)C,-9.1
O(C(C)(C)C)C(=O)C(C)(C)C(=O)O,-6.5
S(c1[nH]c2c(n(c(=O)n(c2=S)C)C)n1)c1sccc1,-7.7
O(OC(=O)c1c(cccc1)C(=O)OOCCCC)CCCC,-7.2
Clc1c([N+](=O)[O-])cc([N+](=O)[O-])c(Cl)c1Cl,-7.7
N(c1cc(N)c(CCc2c(N)cc(N(CC)CC)cc2)cc1)(CC)CC,-8.7
O(C(=O)CNC)C,-4
O=C(C1CC1)CC(=O)OCC,-5.5
S1C(C(N=C1C)C)C,-4.8
O(C(=O)c1cc2nc(c(=O)[nH]c2cc1)C(=O)O)c1ccccc1,-9.9
OC(=O)C(N)CCCNc1ccccc1,-7.4
Clc1c(cccc1)C,-5.7
FC(F)(F)C1(N(C(=O)c2c(N1)cccc2)C(=O)OC(C)C)C(F)(F)F,-9.2
O=C(c1ccc(cc1)C)/C=C/C(=O)c1ccc(cc1)C,-10
S1(=O)(=O)c2c(N(c3c1cccc3)C(=O)C)ccc1c2cccc1,-5.4
OC1C(O)CCCC1O,-5.6
O(c1c(ccc(c1[N+](=O)[O-])C(=O)OCc1ccccc1)C)Cc1ccccc1,-9.2
O(c1c2c(ncc1C(=O)OCC)c1c(nccc1)cc2)CC,-7.3
S1C(NC(C1)CO)c1ccccc1,-7.1
Oc1c(N)cc(C2CCCc3c2[nH]c2c3cccc2)cc1,-9.7
S(CCCO)C,-3.7
Oc1ccc(/N=C/c2[nH]ccc2)cc1,-7.6
Brc1ccc(N(CC)CC)cc1,-6.3
O(Cc1ccccc1)C(=O)CN(OC(=O)C)C(=O)C,-8
SCC(c1ccccc1)(c1ccccc1)C(=O)O,-8.4
O1C(=C(C(=O)/C/1=C\C=C\C)C(=O)OCC)C,-7.3
O1CC(C(=O)C1=O)C(=O)OCC,-5.9
S(=O)(=O)(C(C(O)CC(C)C)CC(=O)Nc1ccccc1)c1ccccc1,-9
O(CCc1ccccc1)C(=O)c1ccc(cc1)C,-8.7
OC(CCCCC)(CCC)CCC,-6.3
Brc1c(c(cc(c1)C)C)C,-6.5
O1C(N2CCOCC2)C(C(c2c1cc1OCOc1c2)c1c(OC)cc(OC)cc1)C,3.1
Clc1ccc(/C=N/n2c(n[nH]c2=O)C)cc1,-8.7
Clc1cc(CCC)c(O)cc1O,-7.4
O(C(C(OC(=O)C)COC(=O)C)C(OC(=O)C)COC(=O)C)C(=O)C,-7
O(C(=O)c1c(NCCCC)c2c(n(nc2)CC)nc1)CC,-6.8
Clc1cc(/N=C(/N(C)C)\C(=C)C)ccc1Cl,-7.4
O(c1c(O)c(/C=C/C(=O)c2ccc(OC)cc2)ccc1)C,-9.1
O=C(N(CC)CC)c1c(NCC)c2c([nH]c1=O)nccc2,-7.5
O=c1[nH]nc(N)c2ncccc12,-7.6
S(=O)(=O)(Nc1nc(cc(n1)C)C)c1ccc(N)cc1,-8.6
s1c2nc(SC)nc3N(CCCC)CC(=O)Nc(c23)c1C(=O)OCC,-5.7
O1c2c(c3c(nccc3)c([N+](=O)[O-])c2)COC1,-8.8
s1c(nnc1NC(=O)C)c1c(=O)c2c(oc1)cccc2,-8.9
Oc1ccc(cc1)/C=N/c1cc([N+](=O)[O-])ccc1,-9.3
o1c2n(c(=O)c(cc2c(=O)c2c3c(ccc12)cccc3)C(=O)OCC)C,-6.5
O(C1C(CCC(C1)C)C(C)C)C(=O)C(=O)c1ccccc1,-9
OC1(C2CCC1CC2)c1ccc(OC)cc1,-7.7
OC1Nc2c(C(=O)n3c1ccc3)ccc(OC)c2,-7.8
P(=O)(O)(c1c(cccc1)C(=O)O)c1ccccc1,-9
O(c1c([N+](=O)[O-])c([N+](=O)[O-])c(cc1OC)C)C,-6.4
O=C(C1(CCN(CC1)C)c1ccccc1)CC,-8.4
Clc1cc(Cl)cc(Cl)c1,-5.5
S1c2n(CC1)c(=O)c1[nH]c(cc1n2)c1ccccc1,-9.2
O=C(Nc1c(cccc1C)C)c1ccccc1,-8.8
[O-][N+](=O)/C=C\1/N=C(N)c2c1cccc2,-8.3
O1C(CC(C2(O)CCCCC2)C1=O)C(OC(=O)c1ccccc1)COC(=O)c1ccccc1,-9
S(=O)(=O)(N/N=C(\CC(=O)OCC)/C)c1ccc(N)cc1,-8.4
O(C12C3C(C(c4c1cccc4)c1c2cccc1)C(=O)N(Nc1ccccc1)C3=O)C(=O)C,-5.6
O=C1C2N(C(C(C2C(=O)O)C(=O)O)C=C1)Cc1ccccc1,-9.2
O=C1N2C(CN(CC2)CC(=O)OCC)CCN1CC,-6.9
O(C(=O)C(c1c(C(C)(C)C(=O)OC)cccc1)(C)C)C,-6.6
O=C(N)Cn1nnnc1,-5.6
S1C(OC(=O)c2c1cccc2)c1c([N+](=O)[O-])cccc1,-9.5
Clc1cc2nc(Sc3n(cnc3[N+](=O)[O-])C)[nH]c2cc1F,-8.7
O(c1cc2C3N(Cc4c(C3)ccc3c4cc(OC)c(OC)c3)CCc2cc1OC)C,-8.9
O=C(NC(C)(C)C#N)NC(C)(C)C#N,-6.7
O(C(=O)Cc1c(C(c2ccccc2)c2ccccc2)cccc1)CC,-9.3
O=C1NC(=O)C(C1=C1CCCC1)C(=O)NC,-7.9
S=C(Nc1c(CC)cccc1CC)NN,-7.3
O=C(N1CCC(=Nc2c1cccc2)NO)Nc1ccccc1,-9.9
O=C1N2C(CC1)c1c(N(C2)C(=O)C)c(OC)ccc1OC,-5.9
Clc1cc(CC(=S)N2CCOCC2)ccc1OC,-8.3
OC(CNCCN)COC,-4.8
O1C(C(c2c1nc[nH]c2=O)c1ccccc1)(C)C,-8.5
O(c1c([nH]c(=O)[nH]c1=O)C(=O)O)C,-6.7
O(OC(=O)c1cc2c(cc1)cccc2)C(C)(C)C,-8.9
Brc1c(Nc2ccc(CCO)cc2)nc(nc1C)N,-9.5
O1C(CCc2c1c1c(oc(=O)cc1CCC)c1c2O[C@H]([C@@H](C1=O)C)C)(C)C,-0.2
O(CC/C(=N/N)/COC)C,-4.7
O1C2C(OC(OC2)(C)C)C(O)C1n1c2ncnc(N)c2nc1,-8.1
S(CCCC)c1nc(sn1)N(C(=O)c1ccccc1)C(=O)c1ccccc1,-4.3
O1C(=O)C(C(c2c1cccc2)c1ccc(O)cc1)c1ccccc1,-7.7
s1c2c(CCCC2)c2c1ncnc2N,-7.5
O(c1cc2c(cc1OC)ccc(NC(=O)C)c2)C,-8.3
S1C(C(=O)c2n3c(c(c12)C(=O)OCC)cccc3)(C)C(=O)OCC,-8.1
O(C(=O)C1C(c2c(C(c3c(C1C(=O)OC)cccc3)C(=O)OC)cccc2)C(=O)OC)C,-2.2
O=C(C(c1ccccc1)(C)C)Cc1ccccc1,-9.1
On1nccnc1=O,-5.4
o1c2c(c3c(Cc4c(C3=O)cccc4)cc2cc1C)C(=O)O,-7.5
OC1=C(C(C2=C(O)CC(CC2=O)C)CCC)C(=O)CC(C1)C,-8.4
OCc1cccnc1,-5.6
Fc1ccc(Nc2[nH]nc3ncnc(N)c23)cc1,-9.3
N(c1c(cccc1)C)CCC#N,-6.3
N1[C@H](CN[C@H](C1)C)C,-4.7
OC(=O)C(N)CCCNc1ncc(cn1)C,-7.4
P(=O)(CN1CCOCC1)(c1ccccc1)c1ccccc1,-8.6
O=C1Nc2c(CCC1)cccc2,-7
Brc1ccc(C2N(N=C3C4C(OCC23)CCCC4)C(=O)C)cc1,-7.3
OC(=O)CC(C(CC(=O)O)c1ccccc1)c1ccccc1,-9.3
O=c1n(nc(c(=O)[nH]1)C(=O)O)c1cc(ccc1)C,-9.3
OC(c1ccc(cc1)C(=O)O)c1ccccc1,-9.3
O=C1N(c2c(C1)cccc2)C(=O)CCCC,-8.7
Fc1cc(CC(N)c2n[nH]nn2)ccc1,-8.4
O=C(NC1CCc2c1cccc2)NC,-7.9
S(c1nc(nc2CN(CCc12)Cc1c(OC)cc(OC)cc1)N)c1ccc(OC)cc1,-8.4
S(=O)(=O)(NN=C(C)C)c1ccc(cc1)C,-8.2
ON1c2c(C(C1=O)(C)C)ccc(NC(=O)C)c2,-8.3
O1C(CCC(=O)/C=C/C=C/C)(C(=C(C1=O)C)O)C,-8.3
O(C1C2(C(C3C(CC2)c2c(CC3)cc(OC(=O)C)cc2)CC1)C)C(=O)C,-8.1
O(Cc1ccc(OC)cc1)CCOC,-6.2
n12ncc3c(c1nnc2C)cccc3,-8
S(CC)C(=S)NC(=O)C,-4.8
OC(C(=O)NC/C=C/c1ccccc1)(C)C,-8.3
o1c(=O)c2c(c3c(cc([N+](=O)[O-])cc3)c1=O)ccc([N+](=O)[O-])c2,-9.1
Clc1cc2N(S(=O)(=O)c3ccc(cc3)C)CCC(=O)c2cc1,-9.1
Clc1ccc(C2(NC(=O)N(C2=O)CC(=O)N)C)cc1,-8.8
o1c2c(c3c(ccc(OC)c3OC(=O)C)c1=O)cc(OC)cc2,-6.6
OC1(CCCC1)C(O)(c1ccccc1)C(=O)N(C)C,-8.1
S(=O)(=O)(c1ccc(cc1)C(=O)OCC)C,-7.4
[O-][N+](=O)c1cc(C2(N=NC3(C2C3)C)c2cc([N+](=O)[O-])ccc2)ccc1,-9.2
Clc1ccc(Nc2ncnc3ncn(c23)C)cc1,-9
O=C(n1c2c(nc1N)cccc2)C,-7.9
O1C2N(C(C1)c1ccccc1)C(CCC2)C#N,-7.7
O1Cc2n[nH]c(c2NC1=O)C,-6.6
Br/C(=C\C(=O)O)/c1ccccc1,-7.2
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1ccccc1,-9.3
O1CC(=C(c2cc(OC)c(OC)c(OC)c2)C1=O)c1cc(OC)c(OC)c(OC)c1,-2.7
S1C(Cn2c1nccc2=O)C,-5.9
Clc1c(c(Cl)ccc1)C(=O)O,-6.7
O(C(=O)C(=CNc1c(n2cccc2)cccc1)C(=O)OCC)CC,-8.4
O(c1ccc(/C=N/CCC/N=C/c2ccc(OC)cc2)cc1)C,-7.9
Clc1cc(N2CCN(CC2)C(=S)c2ccccc2)ccc1,-8.9
FC(F)(F)C(NCc1cc(ccc1)C(F)(F)F)(NC(=O)c1ccccc1)C(=O)OCC,-9.1
O=C1C(CCCC1CCC(=O)OC)CCC(=O)OC,-7.8
Clc1cc2c(ncnc2N)cc1,-7.2
[O-][N+](=O)/C(=C\c1ccc([N+](=O)[O-])cc1)/c1ccccc1,-9.7
O(C1c2c(-c3c1cccc3)ccc([N+](=O)[O-])c2)C(=O)C,-8.8
O(C(=O)C(Cc1nc2c(cc1)cccc2)C(=O)OCC)CC,-8.2
[O-][N+](=O)c1c(Nc2c(ccc(c2)C)C)cccc1,-9.1
S(=O)(=O)(NC(CCC(=O)NCC)C(=O)O)c1ccccc1,-8
o1c(=O)c(C(CCC)c2c(O)c3c(oc2=O)cccc3)c(O)c2c1cccc2,-7.3
S(=O)(=O)(Nc1ccc(CC)cc1)c1ccc(OC)cc1,-8.4
O1C(OCCC1C)(c1ccccc1)C,-7.3
s1c2c(c(NCCN(CC)CC)ccc2[N+](=O)[O-])c(=O)c2c1cccc2,-8.4
O=c1n(c2c(nc1CC(C(=O)O)C(=O)O)cccc2)C,-8.5
ClC(Cl)(Cl)C(=O)NC,-4.6
O1N(CC=C(C1c1ccc(OC)cc1)CC)c1ncccc1,-8.4
O=C1C2C(CCC(=O)C2)c2c1cc(OC)cc2,-9.1
S(=O)(=O)(Nc1ccccc1)c1cn(CCCC)c(=O)[nH]c1=O,-9.1
O=C(CCN1CC2CCC(CC2)C1)c1occc1,-8.9
s1c2ncn(Cc3ccc(cc3)C(=O)OC(C)C)c(=O)c2c(c1C(=O)OC)C,-8.4
N1(C(CN(CC1)CC)c1ccccc1)CC,-7.4
O=C1N2N(CCC2)C(=O)CN(C1)c1ccccc1,-7.6
c12c(-c3c(C1)cccc3)cc(c1c2cccc1)C,-9.6
FC(F)/C(=C\c1ccccc1)/C,-7.6
O(C(=O)c1ccc(OC(=O)NC)cc1)CCO,-7.5
O(c1c2nc3c(nc2ccc1)cc(c(c3)C)C)C,-7.9
Clc1ccc(Cc2sc3c(n2)cccc3)cc1,-9.2
P(=O)(OCC)(OCC)CC,-4.7
Clc1cc(N2CC(=O)N(/N=C/c3[nH]ccc3)CC2=O)ccc1,-8.5
[As](=O)(O)(O)c1cc(F)ccc1,-7.6
Oc1c(C(C)(C)C)cc(cc1C(C)(C)C)C(=O)/C=C/c1[nH]ncc1,-6.1
O1[C@]2(NC(=O)C(C(C2)c2c1cccc2)C(=O)N)C,-8.4
O1C(NC(C1)(C)C)(CC)C,-5.5
O(c1c(n2c3n(c4c(n3)n(c(=O)[nH]c4=O)C)cc2c2c(cccc2)C)cccc1)C,-2.8
S(=O)(=O)(N1C(C2(CC1)c1c(NC2=O)cccc1)Cc1c(OC)c(OC)ccc1)c1ccc(cc1)C,-4.5
n12CCc3n(CCc1nc1c2cccc1)c1c(n3)cccc1,-9.1
C(/C=C(/C(=C\C(C)(C)C)/C)\C)(C)(C)C,-7.2
O(c1cc2c(cc/c/1=N\O)cccc2)C,-8.2
O(C(=O)c1c(c([nH]c1C)C(c1[nH]c(c(c1C)C(=O)OCC)C)(C)C)C)CC,-7.7
Oc1c(=O)c2c([nH]c(=O)c1)cccc2,-8
Sc1c(Nc2c(cccc2)C#N)cccc1,-7.9
O1c2cc3CC[n+]4c(-c3cc2OC1)cc(c(c4)C(=O)[O-])C(=O)O,-8.6
N#Cc1ccc(c2ccc(cc2)C#N)cc1,-7.8
S(=O)(=O)(O)c1cc2c(c(O)c1)ccc(S(=O)(=O)O)c2,-9.3
S(=O)(=O)(CC(O)C)CC,-5.4
o1c(/C=N/c2nc(=O)[nH]c3[nH]ncc23)ccc1,-9.3
ONc1c(N=O)c2nn(nc2cc1)c1ccccc1,-9.1
s1nc2c(NCc3ccccc3)ncnc2n1,-8.5
O=C1NCCNC1=O,-5.1
S(=O)(=O)(Nc1ccc(C(CC)(C)C)cc1)c1ccc(N)cc1,-9.7
O=C(Nc1ncccc1)C(c1ccccc1)c1ccccc1,-8.7
OC(=O)C(N)CCCn1c(ncc1)[N+](=O)[O-],-7.1
O(C(=O)N(N=O)c1cc2Cc3c(-c2cc1)cccc3)CC,-9.3
OC1C(CCC1)C1=C(O)C(=O)CC1,-7.4
O=C1C(C(C(C1)c1ccccc1)c1ccccc1)C(=O)OC,-7.1
OC(=O)c1cc2c(nc1C(=O)O)cccc2,-8.5
FC(F)(F)c1cc(NCCCc2c(nc([nH]c2=O)N)C)ccc1,-9.6
O=C1N(C(=O)CC1)c1ccccc1,-7.3
[Sb](=O)(O)(O)c1ccc([N+](=O)[O-])cc1,-7.8
[As](=O)(O)(O)c1ccc(S(=O)(=O)Nc2ccc(cc2)c2ccccc2)cc1,-8.8
O=C(NCC(=O)OC)C(NC(=O)OCc1ccccc1)CCCC,-8.3
Brc1c(OC)cc([N+](=O)[O-])c(c1)C,-6.8
O1C2C(CC3N(CCCC3)C1)CCCCC2,-7.8
O=C(C(C(CC)c1ccc(OC)cc1)c1ccc(OC)cc1)C,-8.5
n1c(cc(c(c1NN)C#N)C)C,-6.8
Brc1ccc(N2CC(O)CN(CC(O)C2)c2ccc(Br)cc2)cc1,-8.2
Clc1c(C(O)C2CCCC/C/2=N\O)c(Cl)ccc1,-8.7
O1CC2(CC2)COC1c1cc2c(cc1)cccc2,-9.5
O1[C@H]([C@@H](C(=O)c2c1c1c(OC(C=C1)(C)C)c1c2oc(=O)cc1CCC)C)C,0.8
O1CN([C@H](C1=O)C)C(=O)OCc1ccccc1,-9
o1c(cc(OC)cc1=O)/C=C(\O)/C(=O)OCC,-7.4
S1C2=NC(CC(=NN2C(=O)C1C)C)(C)C,-6.6
S(CCCCC(=O)NCC(=O)OCC)c1ncnc2nc[nH]c12,-8.1
ClC1=C(Nc2cc(O)ccc2)C(=O)N(c2c(OC)ccc(Cl)c2)C1=O,-9.9
O=C(C(C(C)(C)C)(C)C)C(C)(C)C,-5.9
ON(C(C)(C)C)C(=O)NC1CCCCC1,-7.6
n1c(N)cc(cc1)C,-5.8
O1C(=O)C(C(c2ccccc2)C1=O)(c1ccccc1)c1ccccc1,-7.7
N(Cc1nc(ccc1)C)c1nc(ccc1)C,-8.1
S(Cn1ncc2c1cc([N+](=O)[O-])cc2)CC=C,-8.1
Clc1cc(Nc2c3c(ncc2C(=O)O)cc2OCOc2c3)ccc1,-9.4
O=C1N([C@@H](CCC(=O)N)C(=O)O)C(=O)c2c1cccc2,-8.5
Clc1ccc(OC(=O)N(C)C)cc1,-6.6
FC(F)(F)C1(N=C(OC(=N1)CC)N1CCOCC1)C(=O)OCC,-7.5
O=c1c2CCCCc2[nH]c(c1)c1ccccc1,-9.2
OC(=O)CC12C(CCCC1)CCCC2,-8
o1c(C(NCCC)Cc2ccccc2)ccc1,-7.8
O1[C@@H](n2c3nccc(c3nc2)C)C[C@H](O)[C@H]1CO,-8.1
O1[C@H]([C@@H]2[C@H](CC(=O)N(C2)Cc2ccc(OC)cc2)CC1=O)C,-9.2
Clc1cc(NC(=O)Oc2ccc(cc2)C(=O)C)c(OC)cc1,-9.6
O(c1cc2c(cc1)cccc2)C(=O)NC,-8.5
Clc1c(OCCOC(=O)NC(=O)N)ccc(Cl)c1,-7.9
OC1(C(C(c2c([nH][nH]c2=O)C1)c1cc(OC)c(OCC=C)cc1)C(=O)OC)C,-8.4
O([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC3)C[C@@H](N3CCCC3)CC4)C)CC2)C[C@@H]1N1CCOCC1)C)C(=O)C,-4.7
n1(ncc2c1nc(nc2N(C)C)C)c1ccc(cc1)C,-8
O1CC(NCC1)C,-4.2
Clc1cc(/C=C/C(=O)c2ccccc2)ccc1Cl,-9.9
O1C2C(Oc3c(OC2)cccc3)C(/N=C/c2ccccc2)C(O)C1OC,-9.5
FC(F)(F)c1cc(Nc2nc(N3CCC(O)CC3)nc3c2c(=O)[nH]cc3)ccc1,-8.8
Fc1c(NC(=O)N(C2CCCCC2)C)cccc1,-8.9
S1(=O)(=O)C(N(NC(=O)c2ccncc2)C(=O)C1)c1ccc(cc1)C(F)(F)F,-8.3
N#CCc1cc(c(cc1)C)C,-6.6
OCC(N(C)C)(CC)CO,-5.1
O=C(C(CCCCC)C(=O)C)CC,-6.3
N(CC)(CC)/C=C\C=C,-4.9
s1nc(N(CCC)CCC)nc1N,-5.9
Clc1cc(NC(=O)c2c(O)c([N+](=O)[O-])ccc2)c(OC)cc1,-9
O1C2(N(CC)C(=O)c3c(C2=O)cc(OC)c(OC)c3)c2c(C1=O)cc1OCOc1c2,-6.3
Clc1ccc(n2c(c(c(CN3CCN(CC3)C)c2C)CN2CCN(CC2)C)C)cc1,-4.5
S=c1n(ncc2[nH]cnc12)C,-5.7
S1CC/C(=N/OS(=O)(=O)c2ccc(cc2)C)/c2c1cccc2,-8.7
s1nnc2c(OC)ncnc12,-6
S(c1nc(nc2n(ncc12)c1ccccc1)C)CC,-7.4
O(C(=O)C(C1CCCCCC1)(c1ccccc1)C(=O)OCC)CC,-7.4
O1C2(OCC([N+](=O)[O-])(C1)CC)CCCC2,-7.4
Clc1c(OCC(=O)OCC=C)ccc(Cl)c1,-6.7
N1(C(CNC(C1)(C)C)(C)C)Cc1ccccc1,-8.1
Clc1ccc(Nc2sc(C(=O)c3ccc(OC)cc3)c(n2)N)cc1,-9.4
Clc1cc(Nc2nc(nc(NC)c2N=O)N)ccc1Cl,-8.5
ClC(Cl)(Cl)C(O)CNCC(=O)OCC,-5.9
O1CC(C(=O)c2c1cccc2)(CO)C,-7.6
O=c1c2c([nH]c3c1cccc3)ccc([N+](=O)[O-])c2,-8.5
N#Cc1cc(C(C)C)ccc1,-7.2
Oc1c(C(c2ccc(OC)cc2)C)cc(N=O)c(OC)c1,-8.8
